Game 1: Player1=2, Player2=2, Winner=0
Game 5012: Player1=2, Player2=4, Winner=2
Game 5013: Player1=1, Player2=1, Winner=0
Game 5014: Player1=1, Player2=5, Winner=2
Game 5015: Player1=4, Player2=5, Winner=2
Game 5016: Player1=5, Player2=2, Winner=1
Game 5017: Player1=4, Player2=4, Winner=0
Game 5018: Player1=5, Player2=3, Winner=1
Game 5019: Player1=1, Player2=3, Winner=2
Game 5020: Player1=4, Player2=5, Winner=2
Game 5021: Player1=5, Player2=5, Winner=0
Game 5022: Player1=4, Player2=5, Winner=2
Game 5023: Player1=1, Player2=2, Winner=2
Game 5024: Player1=2, Player2=1, Winner=1
Game 5025: Player1=4, Player2=5, Winner=2
Game 5026: Player1=2, Player2=5, Winner=2
Game 5027: Player1=5, Player2=5, Winner=0
Game 5028: Player1=6, Player2=5, Winner=1
Game 5029: Player1=3, Player2=4, Winner=2
Game 5030: Player1=4, Player2=5, Winner=2
Game 5031: Player1=4, Player2=6, Winner=2
Game 5032: Player1=3, Player2=3, Winner=0
Game 5033: Player1=3, Player2=4, Winner=2
Game 5034: Player1=5, Player2=5, Winner=0
Game 5035: Player1=4, Player2=2, Winner=1
Game 5036: Player1=3, Player2=4, Winner=2
Game 5037: Player1=4, Player2=1, Winner=1
Game 5038: Player1=4, Player2=4, Winner=0
Game 5039: Player1=3, Player2=6, Winner=2
Game 5040: Player1=3, Player2=6, Winner=2
Game 5041: Player1=4, Player2=4, Winner=0
Game 5042: Player1=6, Player2=5, Winner=1
Game 5043: Player1=2, Player2=2, Winner=0
Game 5044: Player1=1, Player2=1, Winner=0
Game 5045: Player1=1, Player2=6, Winner=2
Game 5046: Player1=5, Player2=4, Winner=1
Game 5047: Player1=2, Player2=3, Winner=2
Game 5048: Player1=5, Player2=6, Winner=2
Game 5049: Player1=6, Player2=1, Winner=1
Game 5050: Player1=4, Player2=3, Winner=1
Game 5051: Player1=4, Player2=3, Winner=1
Game 5052: Player1=5, Player2=5, Winner=0
Game 5053: Player1=5, Player2=3, Winner=1
Game 5054: Player1=4, Player2=1, Winner=1
Game 5055: Player1=2, Player2=3, Winner=2
Game 5056: Player1=5, Player2=3, Winner=1
Game 5057: Player1=2, Player2=1, Winner=1
Game 5058: Player1=4, Player2=6, Winner=2
Game 5059: Player1=5, Player2=5, Winner=0
Game 5060: Player1=2, Player2=5, Winner=2
Game 5061: Player1=5, Player2=4, Winner=1
Game 5062: Player1=6, Player2=1, Winner=1
Game 5063: Player1=3, Player2=4, Winner=2
Game 5064: Player1=5, Player2=5, Winner=0
Game 5065: Player1=4, Player2=4, Winner=0
Game 5066: Player1=2, Player2=6, Winner=2
Game 5067: Player1=3, Player2=2, Winner=1
Game 5068: Player1=4, Player2=3, Winner=1
Game 5069: Player1=6, Player2=6, Winner=0
Game 5070: Player1=2, Player2=1, Winner=1
Game 5071: Player1=3, Player2=4, Winner=2
Game 5072: Player1=6, Player2=5, Winner=1
Game 5073: Player1=5, Player2=2, Winner=1
Game 5074: Player1=1, Player2=2, Winner=2
Game 5075: Player1=2, Player2=6, Winner=2
Game 5076: Player1=1, Player2=1, Winner=0
Game 5077: Player1=3, Player2=5, Winner=2
Game 5078: Player1=4, Player2=3, Winner=1
Game 5079: Player1=1, Player2=1, Winner=0
Game 5080: Player1=4, Player2=3, Winner=1
Game 5081: Player1=2, Player2=2, Winner=0
Game 5082: Player1=3, Player2=6, Winner=2
Game 5083: Player1=2, Player2=1, Winner=1
Game 5084: Player1=1, Player2=1, Winner=0
Game 5085: Player1=6, Player2=3, Winner=1
Game 5086: Player1=2, Player2=2, Winner=0
Game 5087: Player1=4, Player2=4, Winner=0
Game 5088: Player1=5, Player2=6, Winner=2
Game 5089: Player1=6, Player2=4, Winner=1
Game 5090: Player1=5, Player2=2, Winner=1
Game 5091: Player1=5, Player2=5, Winner=0
Game 5092: Player1=1, Player2=3, Winner=2
Game 5093: Player1=3, Player2=3, Winner=0
Game 5094: Player1=4, Player2=4, Winner=0
Game 5095: Player1=3, Player2=1, Winner=1
Game 5096: Player1=2, Player2=2, Winner=0
Game 5097: Player1=2, Player2=1, Winner=1
Game 5098: Player1=3, Player2=2, Winner=1
Game 5099: Player1=5, Player2=1, Winner=1
Game 5100: Player1=3, Player2=5, Winner=2
Game 5101: Player1=2, Player2=1, Winner=1
Game 5102: Player1=3, Player2=3, Winner=0
Game 5103: Player1=1, Player2=6, Winner=2
Game 5104: Player1=5, Player2=6, Winner=2
Game 5105: Player1=2, Player2=4, Winner=2
Game 5106: Player1=1, Player2=1, Winner=0
Game 5107: Player1=5, Player2=2, Winner=1
Game 5108: Player1=3, Player2=2, Winner=1
Game 5109: Player1=5, Player2=1, Winner=1
Game 5110: Player1=6, Player2=3, Winner=1
Game 5111: Player1=3, Player2=6, Winner=2
Game 5112: Player1=6, Player2=1, Winner=1
Game 5113: Player1=3, Player2=6, Winner=2
Game 5114: Player1=1, Player2=3, Winner=2
Game 5115: Player1=2, Player2=3, Winner=2
Game 5116: Player1=5, Player2=5, Winner=0
Game 5117: Player1=4, Player2=2, Winner=1
Game 5118: Player1=6, Player2=1, Winner=1
Game 5119: Player1=1, Player2=4, Winner=2
Game 5120: Player1=4, Player2=2, Winner=1
Game 5121: Player1=2, Player2=1, Winner=1
Game 5122: Player1=5, Player2=4, Winner=1
Game 5123: Player1=1, Player2=3, Winner=2
Game 5124: Player1=4, Player2=1, Winner=1
Game 5125: Player1=5, Player2=2, Winner=1
Game 5126: Player1=4, Player2=1, Winner=1
Game 5127: Player1=3, Player2=4, Winner=2
Game 5128: Player1=6, Player2=4, Winner=1
Game 5129: Player1=4, Player2=2, Winner=1
Game 5130: Player1=5, Player2=4, Winner=1
Game 5131: Player1=1, Player2=4, Winner=2
Game 5132: Player1=1, Player2=1, Winner=0
Game 5133: Player1=2, Player2=1, Winner=1
Game 5134: Player1=3, Player2=1, Winner=1
Game 5135: Player1=3, Player2=1, Winner=1
Game 5136: Player1=6, Player2=1, Winner=1
Game 5137: Player1=5, Player2=2, Winner=1
Game 5138: Player1=5, Player2=4, Winner=1
Game 5139: Player1=5, Player2=1, Winner=1
Game 5140: Player1=4, Player2=4, Winner=0
Game 5141: Player1=6, Player2=3, Winner=1
Game 5142: Player1=3, Player2=1, Winner=1
Game 5143: Player1=4, Player2=5, Winner=2
Game 5144: Player1=3, Player2=2, Winner=1
Game 5145: Player1=1, Player2=4, Winner=2
Game 5146: Player1=6, Player2=2, Winner=1
Game 5147: Player1=6, Player2=5, Winner=1
Game 5148: Player1=3, Player2=6, Winner=2
Game 5149: Player1=1, Player2=2, Winner=2
Game 5150: Player1=4, Player2=5, Winner=2
Game 5151: Player1=3, Player2=2, Winner=1
Game 5152: Player1=1, Player2=5, Winner=2
Game 5153: Player1=6, Player2=3, Winner=1
Game 5154: Player1=2, Player2=4, Winner=2
Game 5155: Player1=1, Player2=2, Winner=2
Game 5156: Player1=2, Player2=3, Winner=2
Game 5157: Player1=5, Player2=3, Winner=1
Game 5158: Player1=5, Player2=1, Winner=1
Game 5159: Player1=2, Player2=3, Winner=2
Game 5160: Player1=1, Player2=6, Winner=2
Game 5161: Player1=6, Player2=5, Winner=1
Game 5162: Player1=5, Player2=4, Winner=1
Game 5163: Player1=2, Player2=4, Winner=2
Game 5164: Player1=6, Player2=3, Winner=1
Game 5165: Player1=6, Player2=4, Winner=1
Game 5166: Player1=6, Player2=1, Winner=1
Game 5167: Player1=2, Player2=4, Winner=2
Game 5168: Player1=3, Player2=5, Winner=2
Game 5169: Player1=5, Player2=5, Winner=0
Game 5170: Player1=4, Player2=5, Winner=2
Game 5171: Player1=2, Player2=5, Winner=2
Game 5172: Player1=2, Player2=3, Winner=2
Game 5173: Player1=4, Player2=2, Winner=1
Game 5174: Player1=6, Player2=2, Winner=1
Game 5175: Player1=6, Player2=1, Winner=1
Game 5176: Player1=1, Player2=5, Winner=2
Game 5177: Player1=6, Player2=4, Winner=1
Game 5178: Player1=2, Player2=6, Winner=2
Game 5179: Player1=6, Player2=5, Winner=1
Game 5180: Player1=4, Player2=4, Winner=0
Game 5181: Player1=5, Player2=1, Winner=1
Game 5182: Player1=2, Player2=2, Winner=0
Game 5183: Player1=2, Player2=4, Winner=2
Game 5184: Player1=5, Player2=1, Winner=1
Game 5185: Player1=6, Player2=5, Winner=1
Game 5186: Player1=3, Player2=4, Winner=2
Game 5187: Player1=1, Player2=6, Winner=2
Game 5188: Player1=6, Player2=4, Winner=1
Game 5189: Player1=6, Player2=2, Winner=1
Game 5190: Player1=3, Player2=4, Winner=2
Game 5191: Player1=3, Player2=2, Winner=1
Game 5192: Player1=3, Player2=4, Winner=2
Game 5193: Player1=3, Player2=2, Winner=1
Game 5194: Player1=3, Player2=2, Winner=1
Game 5195: Player1=6, Player2=2, Winner=1
Game 5196: Player1=3, Player2=1, Winner=1
Game 5197: Player1=2, Player2=3, Winner=2
Game 5198: Player1=2, Player2=2, Winner=0
Game 5199: Player1=2, Player2=5, Winner=2
Game 5200: Player1=4, Player2=2, Winner=1
Game 5201: Player1=2, Player2=5, Winner=2
Game 5202: Player1=2, Player2=4, Winner=2
Game 5203: Player1=1, Player2=4, Winner=2
Game 5204: Player1=5, Player2=5, Winner=0
Game 5205: Player1=5, Player2=3, Winner=1
Game 5206: Player1=2, Player2=6, Winner=2
Game 5207: Player1=2, Player2=2, Winner=0
Game 5208: Player1=5, Player2=2, Winner=1
Game 5209: Player1=4, Player2=4, Winner=0
Game 5210: Player1=2, Player2=1, Winner=1
Game 5211: Player1=5, Player2=5, Winner=0
Game 5212: Player1=1, Player2=2, Winner=2
Game 5213: Player1=2, Player2=3, Winner=2
Game 5214: Player1=6, Player2=1, Winner=1
Game 5215: Player1=5, Player2=3, Winner=1
Game 5216: Player1=4, Player2=1, Winner=1
Game 5217: Player1=1, Player2=5, Winner=2
Game 5218: Player1=5, Player2=2, Winner=1
Game 5219: Player1=2, Player2=1, Winner=1
Game 5220: Player1=2, Player2=3, Winner=2
Game 5221: Player1=5, Player2=2, Winner=1
Game 5222: Player1=5, Player2=3, Winner=1
Game 5223: Player1=1, Player2=4, Winner=2
Game 5224: Player1=3, Player2=3, Winner=0
Game 5225: Player1=5, Player2=1, Winner=1
Game 5226: Player1=6, Player2=1, Winner=1
Game 5227: Player1=1, Player2=5, Winner=2
Game 5228: Player1=2, Player2=5, Winner=2
Game 5229: Player1=1, Player2=2, Winner=2
Game 5230: Player1=3, Player2=2, Winner=1
Game 5231: Player1=5, Player2=5, Winner=0
Game 5232: Player1=1, Player2=4, Winner=2
Game 5233: Player1=3, Player2=5, Winner=2
Game 5234: Player1=1, Player2=3, Winner=2
Game 5235: Player1=4, Player2=4, Winner=0
Game 5236: Player1=2, Player2=3, Winner=2
Game 5237: Player1=1, Player2=4, Winner=2
Game 5238: Player1=6, Player2=2, Winner=1
Game 5239: Player1=1, Player2=3, Winner=2
Game 5240: Player1=6, Player2=2, Winner=1
Game 5241: Player1=4, Player2=3, Winner=1
Game 5242: Player1=5, Player2=4, Winner=1
Game 5243: Player1=3, Player2=6, Winner=2
Game 5244: Player1=6, Player2=6, Winner=0
Game 5245: Player1=5, Player2=3, Winner=1
Game 5246: Player1=2, Player2=6, Winner=2
Game 5247: Player1=4, Player2=4, Winner=0
Game 5248: Player1=6, Player2=1, Winner=1
Game 5249: Player1=6, Player2=2, Winner=1
Game 5250: Player1=4, Player2=5, Winner=2
Game 5251: Player1=2, Player2=3, Winner=2
Game 5252: Player1=4, Player2=6, Winner=2
Game 5253: Player1=5, Player2=5, Winner=0
Game 5254: Player1=6, Player2=6, Winner=0
Game 5255: Player1=5, Player2=1, Winner=1
Game 5256: Player1=6, Player2=2, Winner=1
Game 5257: Player1=4, Player2=4, Winner=0
Game 5258: Player1=5, Player2=3, Winner=1
Game 5259: Player1=1, Player2=2, Winner=2
Game 5260: Player1=1, Player2=4, Winner=2
Game 5261: Player1=3, Player2=3, Winner=0
Game 5262: Player1=1, Player2=1, Winner=0
Game 5263: Player1=3, Player2=2, Winner=1
Game 5264: Player1=3, Player2=6, Winner=2
Game 5265: Player1=1, Player2=5, Winner=2
Game 5266: Player1=1, Player2=1, Winner=0
Game 5267: Player1=1, Player2=2, Winner=2
Game 5268: Player1=4, Player2=3, Winner=1
Game 5269: Player1=3, Player2=1, Winner=1
Game 5270: Player1=3, Player2=4, Winner=2
Game 5271: Player1=1, Player2=2, Winner=2
Game 5272: Player1=1, Player2=5, Winner=2
Game 5273: Player1=1, Player2=4, Winner=2
Game 5274: Player1=1, Player2=1, Winner=0
Game 5275: Player1=2, Player2=1, Winner=1
Game 5276: Player1=6, Player2=5, Winner=1
Game 5277: Player1=4, Player2=2, Winner=1
Game 5278: Player1=4, Player2=3, Winner=1
Game 5279: Player1=2, Player2=5, Winner=2
Game 5280: Player1=4, Player2=6, Winner=2
Game 5281: Player1=3, Player2=1, Winner=1
Game 5282: Player1=3, Player2=3, Winner=0
Game 5283: Player1=6, Player2=5, Winner=1
Game 5284: Player1=4, Player2=4, Winner=0
Game 5285: Player1=5, Player2=2, Winner=1
Game 5286: Player1=4, Player2=5, Winner=2
Game 5287: Player1=2, Player2=1, Winner=1
Game 5288: Player1=6, Player2=6, Winner=0
Game 5289: Player1=3, Player2=2, Winner=1
Game 5290: Player1=4, Player2=5, Winner=2
Game 5291: Player1=4, Player2=5, Winner=2
Game 5292: Player1=5, Player2=5, Winner=0
Game 5293: Player1=6, Player2=5, Winner=1
Game 5294: Player1=4, Player2=2, Winner=1
Game 5295: Player1=2, Player2=1, Winner=1
Game 5296: Player1=3, Player2=6, Winner=2
Game 5297: Player1=1, Player2=3, Winner=2
Game 5298: Player1=6, Player2=5, Winner=1
Game 5299: Player1=2, Player2=6, Winner=2
Game 5300: Player1=3, Player2=5, Winner=2
Game 5301: Player1=6, Player2=6, Winner=0
Game 5302: Player1=3, Player2=4, Winner=2
Game 5303: Player1=1, Player2=1, Winner=0
Game 5304: Player1=1, Player2=6, Winner=2
Game 5305: Player1=3, Player2=6, Winner=2
Game 5306: Player1=2, Player2=6, Winner=2
Game 5307: Player1=2, Player2=1, Winner=1
Game 5308: Player1=2, Player2=5, Winner=2
Game 5309: Player1=2, Player2=3, Winner=2
Game 5310: Player1=2, Player2=5, Winner=2
Game 5311: Player1=3, Player2=4, Winner=2
Game 5312: Player1=4, Player2=1, Winner=1
Game 5313: Player1=6, Player2=1, Winner=1
Game 5314: Player1=2, Player2=6, Winner=2
Game 5315: Player1=3, Player2=2, Winner=1
Game 5316: Player1=2, Player2=6, Winner=2
Game 5317: Player1=4, Player2=2, Winner=1
Game 5318: Player1=1, Player2=5, Winner=2
Game 5319: Player1=1, Player2=1, Winner=0
Game 5320: Player1=6, Player2=3, Winner=1
Game 5321: Player1=2, Player2=5, Winner=2
Game 5322: Player1=6, Player2=6, Winner=0
Game 5323: Player1=2, Player2=4, Winner=2
Game 5324: Player1=2, Player2=6, Winner=2
Game 5325: Player1=2, Player2=6, Winner=2
Game 5326: Player1=5, Player2=1, Winner=1
Game 5327: Player1=6, Player2=6, Winner=0
Game 5328: Player1=4, Player2=3, Winner=1
Game 5329: Player1=2, Player2=6, Winner=2
Game 5330: Player1=6, Player2=3, Winner=1
Game 5331: Player1=2, Player2=6, Winner=2
Game 5332: Player1=3, Player2=3, Winner=0
Game 5333: Player1=5, Player2=1, Winner=1
Game 5334: Player1=1, Player2=2, Winner=2
Game 5335: Player1=3, Player2=1, Winner=1
Game 5336: Player1=2, Player2=1, Winner=1
Game 5337: Player1=2, Player2=6, Winner=2
Game 5338: Player1=2, Player2=2, Winner=0
Game 5339: Player1=4, Player2=5, Winner=2
Game 5340: Player1=2, Player2=3, Winner=2
Game 5341: Player1=5, Player2=1, Winner=1
Game 5342: Player1=2, Player2=6, Winner=2
Game 5343: Player1=6, Player2=4, Winner=1
Game 5344: Player1=5, Player2=4, Winner=1
Game 5345: Player1=6, Player2=5, Winner=1
Game 5346: Player1=6, Player2=2, Winner=1
Game 5347: Player1=5, Player2=1, Winner=1
Game 5348: Player1=3, Player2=3, Winner=0
Game 5349: Player1=2, Player2=4, Winner=2
Game 5350: Player1=4, Player2=5, Winner=2
Game 5351: Player1=4, Player2=3, Winner=1
Game 5352: Player1=4, Player2=1, Winner=1
Game 5353: Player1=3, Player2=4, Winner=2
Game 5354: Player1=1, Player2=5, Winner=2
Game 5355: Player1=1, Player2=5, Winner=2
Game 5356: Player1=2, Player2=6, Winner=2
Game 5357: Player1=4, Player2=5, Winner=2
Game 5358: Player1=4, Player2=4, Winner=0
Game 5359: Player1=3, Player2=4, Winner=2
Game 5360: Player1=1, Player2=3, Winner=2
Game 5361: Player1=4, Player2=1, Winner=1
Game 5362: Player1=6, Player2=4, Winner=1
Game 5363: Player1=6, Player2=1, Winner=1
Game 5364: Player1=5, Player2=5, Winner=0
Game 5365: Player1=4, Player2=4, Winner=0
Game 5366: Player1=4, Player2=4, Winner=0
Game 5367: Player1=6, Player2=4, Winner=1
Game 5368: Player1=3, Player2=3, Winner=0
Game 5369: Player1=5, Player2=4, Winner=1
Game 5370: Player1=1, Player2=4, Winner=2
Game 5371: Player1=1, Player2=2, Winner=2
Game 5372: Player1=1, Player2=2, Winner=2
Game 5373: Player1=5, Player2=3, Winner=1
Game 5374: Player1=5, Player2=1, Winner=1
Game 5375: Player1=2, Player2=2, Winner=0
Game 5376: Player1=2, Player2=6, Winner=2
Game 5377: Player1=2, Player2=2, Winner=0
Game 5378: Player1=3, Player2=3, Winner=0
Game 5379: Player1=3, Player2=1, Winner=1
Game 5380: Player1=3, Player2=4, Winner=2
Game 5381: Player1=3, Player2=3, Winner=0
Game 5382: Player1=1, Player2=2, Winner=2
Game 5383: Player1=2, Player2=3, Winner=2
Game 5384: Player1=3, Player2=2, Winner=1
Game 5385: Player1=4, Player2=6, Winner=2
Game 5386: Player1=2, Player2=6, Winner=2
Game 5387: Player1=1, Player2=3, Winner=2
Game 5388: Player1=3, Player2=5, Winner=2
Game 5389: Player1=3, Player2=3, Winner=0
Game 5390: Player1=2, Player2=2, Winner=0
Game 5391: Player1=4, Player2=2, Winner=1
Game 5392: Player1=1, Player2=1, Winner=0
Game 5393: Player1=6, Player2=6, Winner=0
Game 5394: Player1=1, Player2=3, Winner=2
Game 5395: Player1=4, Player2=5, Winner=2
Game 5396: Player1=5, Player2=1, Winner=1
Game 5397: Player1=2, Player2=6, Winner=2
Game 5398: Player1=5, Player2=6, Winner=2
Game 5399: Player1=5, Player2=5, Winner=0
Game 5400: Player1=5, Player2=4, Winner=1
Game 5401: Player1=1, Player2=3, Winner=2
Game 5402: Player1=5, Player2=6, Winner=2
Game 5403: Player1=1, Player2=2, Winner=2
Game 5404: Player1=2, Player2=6, Winner=2
Game 5405: Player1=6, Player2=6, Winner=0
Game 5406: Player1=6, Player2=3, Winner=1
Game 5407: Player1=1, Player2=2, Winner=2
Game 5408: Player1=3, Player2=3, Winner=0
Game 5409: Player1=6, Player2=5, Winner=1
Game 5410: Player1=4, Player2=1, Winner=1
Game 5411: Player1=5, Player2=5, Winner=0
Game 5412: Player1=1, Player2=3, Winner=2
Game 5413: Player1=5, Player2=3, Winner=1
Game 5414: Player1=2, Player2=6, Winner=2
Game 5415: Player1=2, Player2=2, Winner=0
Game 5416: Player1=2, Player2=5, Winner=2
Game 5417: Player1=1, Player2=3, Winner=2
Game 5418: Player1=5, Player2=4, Winner=1
Game 5419: Player1=6, Player2=4, Winner=1
Game 5420: Player1=1, Player2=6, Winner=2
Game 5421: Player1=3, Player2=1, Winner=1
Game 5422: Player1=6, Player2=4, Winner=1
Game 5423: Player1=6, Player2=5, Winner=1
Game 5424: Player1=6, Player2=5, Winner=1
Game 5425: Player1=4, Player2=3, Winner=1
Game 5426: Player1=1, Player2=1, Winner=0
Game 5427: Player1=3, Player2=1, Winner=1
Game 5428: Player1=3, Player2=6, Winner=2
Game 5429: Player1=6, Player2=3, Winner=1
Game 5430: Player1=6, Player2=2, Winner=1
Game 5431: Player1=6, Player2=3, Winner=1
Game 5432: Player1=5, Player2=5, Winner=0
Game 5433: Player1=5, Player2=2, Winner=1
Game 5434: Player1=6, Player2=3, Winner=1
Game 5435: Player1=1, Player2=2, Winner=2
Game 5436: Player1=3, Player2=4, Winner=2
Game 5437: Player1=4, Player2=2, Winner=1
Game 5438: Player1=4, Player2=6, Winner=2
Game 5439: Player1=2, Player2=6, Winner=2
Game 5440: Player1=6, Player2=2, Winner=1
Game 5441: Player1=5, Player2=1, Winner=1
Game 5442: Player1=4, Player2=6, Winner=2
Game 5443: Player1=4, Player2=6, Winner=2
Game 5444: Player1=4, Player2=1, Winner=1
Game 5445: Player1=2, Player2=1, Winner=1
Game 5446: Player1=4, Player2=3, Winner=1
Game 5447: Player1=4, Player2=4, Winner=0
Game 5448: Player1=1, Player2=1, Winner=0
Game 5449: Player1=2, Player2=1, Winner=1
Game 5450: Player1=4, Player2=4, Winner=0
Game 5451: Player1=5, Player2=4, Winner=1
Game 5452: Player1=1, Player2=5, Winner=2
Game 5453: Player1=3, Player2=4, Winner=2
Game 5454: Player1=3, Player2=5, Winner=2
Game 5455: Player1=4, Player2=1, Winner=1
Game 5456: Player1=1, Player2=2, Winner=2
Game 5457: Player1=6, Player2=1, Winner=1
Game 5458: Player1=4, Player2=5, Winner=2
Game 5459: Player1=1, Player2=1, Winner=0
Game 5460: Player1=2, Player2=2, Winner=0
Game 5461: Player1=4, Player2=1, Winner=1
Game 5462: Player1=1, Player2=5, Winner=2
Game 5463: Player1=3, Player2=6, Winner=2
Game 5464: Player1=4, Player2=5, Winner=2
Game 5465: Player1=4, Player2=1, Winner=1
Game 5466: Player1=4, Player2=6, Winner=2
Game 5467: Player1=4, Player2=3, Winner=1
Game 5468: Player1=6, Player2=5, Winner=1
Game 5469: Player1=6, Player2=2, Winner=1
Game 5470: Player1=3, Player2=4, Winner=2
Game 5471: Player1=1, Player2=2, Winner=2
Game 5472: Player1=2, Player2=4, Winner=2
Game 5473: Player1=5, Player2=5, Winner=0
Game 5474: Player1=3, Player2=2, Winner=1
Game 5475: Player1=6, Player2=5, Winner=1
Game 5476: Player1=3, Player2=4, Winner=2
Game 5477: Player1=1, Player2=2, Winner=2
Game 5478: Player1=1, Player2=6, Winner=2
Game 5479: Player1=3, Player2=4, Winner=2
Game 5480: Player1=4, Player2=1, Winner=1
Game 5481: Player1=2, Player2=4, Winner=2
Game 5482: Player1=1, Player2=5, Winner=2
Game 5483: Player1=4, Player2=4, Winner=0
Game 5484: Player1=2, Player2=4, Winner=2
Game 5485: Player1=5, Player2=5, Winner=0
Game 5486: Player1=1, Player2=2, Winner=2
Game 5487: Player1=1, Player2=6, Winner=2
Game 5488: Player1=4, Player2=2, Winner=1
Game 5489: Player1=3, Player2=2, Winner=1
Game 5490: Player1=1, Player2=5, Winner=2
Game 5491: Player1=3, Player2=3, Winner=0
Game 5492: Player1=3, Player2=1, Winner=1
Game 5493: Player1=1, Player2=5, Winner=2
Game 5494: Player1=2, Player2=2, Winner=0
Game 5495: Player1=3, Player2=4, Winner=2
Game 5496: Player1=2, Player2=6, Winner=2
Game 5497: Player1=3, Player2=2, Winner=1
Game 5498: Player1=6, Player2=6, Winner=0
Game 5499: Player1=2, Player2=6, Winner=2
Game 5500: Player1=4, Player2=2, Winner=1
Game 5501: Player1=2, Player2=4, Winner=2
